dteday,season,yr,mnth,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weekday_name
2011-08-08,fall,2011,8,1,workday,clear,27.955,30.416677999999997,59.2083,12.875725000000001,846,3480,4326,Monday
2011-08-09,fall,2011,8,2,workday,clear,28.425000000000004,31.791986,57.04169999999999,10.125107,907,3695,4602,Tuesday
2011-08-10,fall,2011,8,3,workday,clear,28.033349,29.208878,42.4167,13.417285999999999,884,3896,4780,Wednesday
2011-08-11,fall,2011,8,4,workday,clear,25.722500000000004,27.000386,42.375,11.041332,812,3980,4792,Thursday
2011-08-12,fall,2011,8,5,workday,clear,25.291651,27.166772,41.5,8.416607,1051,3854,4905,Friday
2011-08-13,fall,2011,8,6,weekend,mist_cloudy,24.234151000000004,26.626628000000004,72.9583,14.167418,1504,2646,4150,Saturday
2011-08-14,fall,2011,8,0,weekend,mist_cloudy,23.803349,25.209608000000003,81.75,14.916411,1338,2482,3820,Sunday
2011-08-15,fall,2011,8,1,workday,clear,23.294151,24.667022000000003,71.20830000000001,13.999918,775,3563,4338,Monday
2011-08-16,fall,2011,8,2,workday,clear,24.939151000000003,26.625242,57.8333,15.834043000000001,721,4004,4725,Tuesday
2011-08-17,fall,2011,8,3,workday,clear,25.996651,28.000286000000003,57.5417,9.625689,668,4026,4694,Wednesday
2011-08-18,fall,2011,8,4,workday,clear,25.448349,27.709028000000004,65.45830000000001,15.624936,639,3166,3805,Thursday
2011-08-19,fall,2011,8,5,workday,mist_cloudy,24.195,25.792586,72.2917,9.333635999999998,797,3356,4153,Friday
2011-08-20,fall,2011,8,6,weekend,clear,24.7825,26.833736000000002,67.41669999999999,6.999289,1914,3277,5191,Saturday
2011-08-21,fall,2011,8,0,weekend,clear,25.409151,28.584650000000003,77.0,16.666518,1249,2624,3873,Sunday
2011-08-22,fall,2011,8,1,workday,clear,24.508349000000003,26.124764,47.0,18.54225,833,3925,4758,Monday
2011-08-23,fall,2011,8,2,workday,clear,22.119151,24.000422,45.5417,9.833121,1281,4614,5895,Tuesday
2011-08-24,fall,2011,8,3,workday,clear,23.646651,25.625672,60.5,16.958236,949,4181,5130,Wednesday
2011-08-25,fall,2011,8,4,workday,mist_cloudy,24.155848999999996,26.626364000000002,77.1667,14.125810999999999,435,3107,3542,Thursday
2011-08-26,fall,2011,8,5,workday,clear,24.9,27.542378,76.125,5.625487499999999,768,3893,4661,Friday
2011-08-27,fall,2011,8,6,weekend,mist_cloudy,23.96,25.946696000000003,85.0,25.166338999999997,226,889,1115,Saturday
2011-08-28,fall,2011,8,0,weekend,clear,25.231772999999997,26.765293999999997,56.1765,20.412153,1415,2919,4334,Sunday
2011-08-29,fall,2011,8,1,workday,clear,21.923348999999998,24.125228,55.45830000000001,10.708275,729,3905,4634,Monday
2011-08-30,fall,2011,8,2,workday,clear,22.040849,23.250464,54.833299999999994,8.375536,775,4429,5204,Tuesday
2011-08-31,fall,2011,8,3,workday,clear,22.863349,24.333986000000003,59.791700000000006,5.5833311,688,4370,5058,Wednesday
2011-09-01,fall,2011,9,4,workday,clear,22.785,24.584786,63.916700000000006,9.500332,783,4332,5115,Thursday
2011-09-02,fall,2011,9,5,workday,mist_cloudy,22.236651000000002,23.917327999999998,72.70830000000001,9.375243,875,3852,4727,Friday
2011-09-03,fall,2011,9,6,weekend,clear,23.450848999999998,25.792058000000004,71.6667,12.416775,1935,2549,4484,Saturday
2011-09-04,fall,2011,9,0,weekend,clear,25.330849,27.918314000000002,74.20830000000001,13.833289,2521,2419,4940,Sunday
2011-09-05,fall,2011,9,1,weekend,mist_cloudy,23.646651,25.292636,79.0417,14.250632,1236,2115,3351,Monday
2011-09-06,fall,2011,9,2,workday,light_snow,17.380000000000003,18.0032,88.6957,23.044181,204,2506,2710,Tuesday
2011-09-07,fall,2011,9,3,workday,light_snow,20.160849,19.919114,91.7083,6.500393600000001,118,1878,1996,Wednesday
2011-09-08,fall,2011,9,4,workday,light_snow,21.793910999999998,20.653826000000002,93.9565,12.914116,153,1689,1842,Thursday
2011-09-09,fall,2011,9,5,workday,mist_cloudy,22.55,22.210435999999994,89.79169999999999,8.333393000000001,417,3127,3544,Friday
2011-09-10,fall,2011,9,6,weekend,clear,23.020000000000003,24.125492,75.375,10.291736,1750,3595,5345,Saturday
2011-09-11,fall,2011,9,0,weekend,clear,22.706651,24.209114,71.375,7.708618,1633,3413,5046,Sunday
2011-09-12,fall,2011,9,1,workday,clear,22.284356000000002,23.74058,69.2174,5.957171000000001,690,4023,4713,Monday
2011-09-13,fall,2011,9,2,workday,clear,22.589151,23.834564,71.25,9.500868,701,4062,4763,Tuesday
2011-09-14,fall,2011,9,3,workday,clear,23.646651,25.3754,69.7083,11.2091,647,4138,4785,Wednesday
2011-09-15,fall,2011,9,4,workday,mist_cloudy,19.142500000000002,20.542286000000004,70.9167,18.166782,428,3231,3659,Thursday
2011-09-16,fall,2011,9,5,workday,mist_cloudy,14.050849,14.457350000000002,59.0417,11.000261,742,4018,4760,Friday
2011-09-17,fall,2011,9,6,weekend,mist_cloudy,15.108349,15.581792,71.8333,12.708225,1434,3077,4511,Saturday
2011-09-18,fall,2011,9,0,weekend,clear,15.8525,16.375442,69.5,11.958361,1353,2921,4274,Sunday
2011-09-19,fall,2011,9,1,workday,mist_cloudy,17.810848999999997,18.958550000000002,69.0,10.166713999999999,691,3848,4539,Monday
2011-09-20,fall,2011,9,2,workday,mist_cloudy,18.398349,19.126322000000002,88.125,9.041917999999999,438,3203,3641,Tuesday
2011-09-21,fall,2011,9,3,workday,mist_cloudy,19.965,20.335178000000006,90.0,6.4590814,539,3813,4352,Wednesday
2011-09-22,fall,2011,9,4,workday,mist_cloudy,21.531651,20.627558,90.2083,8.584375,555,4240,4795,Thursday
2011-09-23,winter,2011,9,5,workday,mist_cloudy,20.630849,18.460249999999995,97.25,5.2505689,258,2137,2395,Friday
2011-09-24,winter,2011,9,6,weekend,mist_cloudy,20.513348999999998,21.251192000000003,86.25,5.2516811,1776,3647,5423,Saturday
2011-09-25,winter,2011,9,0,weekend,mist_cloudy,21.805849000000002,21.794041999999997,84.5,3.3754064,1544,3466,5010,Sunday
2011-09-26,winter,2011,9,1,workday,mist_cloudy,22.510849000000004,22.876771999999995,84.8333,7.4169,684,3946,4630,Monday
2011-09-27,winter,2011,9,2,workday,mist_cloudy,21.923348999999998,21.91865,88.5417,7.917457,477,3643,4120,Tuesday
2011-09-28,winter,2011,9,3,workday,mist_cloudy,21.845,21.960427999999993,84.875,9.958143000000002,480,3427,3907,Wednesday
2011-09-29,winter,2011,9,4,workday,clear,20.983348999999997,21.917792,69.91669999999999,11.583161,653,4186,4839,Thursday
2011-09-30,winter,2011,9,5,workday,clear,18.515849,19.958714,64.75,13.833825,830,4372,5202,Friday
2011-10-01,winter,2011,10,6,weekend,mist_cloudy,11.27,11.248957999999998,75.375,19.583832,480,1949,2429,Saturday
2011-10-02,winter,2011,10,0,weekend,mist_cloudy,8.763349000000002,6.790921999999998,79.1667,14.874870999999999,616,2302,2918,Sunday
2011-10-03,winter,2011,10,1,workday,mist_cloudy,10.055848999999998,9.875036000000001,76.0833,5.5841686,330,3240,3570,Monday
2011-10-04,winter,2011,10,2,workday,clear,14.755849000000001,15.208628000000001,71.0,13.792218,486,3970,4456,Tuesday
2011-10-05,winter,2011,10,3,workday,clear,17.301650999999996,18.791108,64.79169999999999,11.87575,559,4267,4826,Wednesday
2011-10-06,winter,2011,10,4,workday,clear,15.225849,15.70805,62.083299999999994,9.041917999999999,639,4126,4765,Thursday
2011-10-07,winter,2011,10,5,workday,clear,16.009151,17.290664,68.41669999999999,1.5002439,949,4036,4985,Friday
2011-10-08,winter,2011,10,6,weekend,clear,16.518349,17.873971999999995,70.125,3.0420814,2235,3174,5409,Saturday
2011-10-09,winter,2011,10,0,weekend,clear,17.419151,18.582878,72.75,4.251150000000001,2397,3114,5511,Sunday
2011-10-10,winter,2011,10,1,weekend,clear,18.829151000000003,19.83305,73.375,2.8343814,1514,3603,5117,Monday
2011-10-11,winter,2011,10,2,workday,mist_cloudy,18.633349000000003,20.042336,80.875,9.583814,667,3896,4563,Tuesday
2011-10-12,winter,2011,10,3,workday,light_snow,17.536651,18.169322,90.625,16.62605,217,2199,2416,Wednesday
2011-10-13,winter,2011,10,4,workday,mist_cloudy,19.690849,20.419064,89.6667,9.499729,290,2623,2913,Thursday
2011-10-14,winter,2011,10,5,workday,mist_cloudy,17.889151000000002,18.958550000000002,71.625,15.000161,529,3115,3644,Friday
2011-10-15,winter,2011,10,6,weekend,clear,15.813348999999999,16.91585,48.3333,17.291561,1899,3318,5217,Saturday
2011-10-16,winter,2011,10,0,weekend,clear,16.048348999999998,17.208163999999996,48.6667,18.875039,1748,3293,5041,Sunday
2011-10-17,winter,2011,10,1,workday,clear,17.105849,17.70785,57.958299999999994,11.750393,713,3857,4570,Monday
2011-10-18,winter,2011,10,2,workday,mist_cloudy,17.0275,18.499586,70.1667,7.375829,637,4111,4748,Tuesday
2011-10-19,winter,2011,10,3,workday,light_snow,17.461733,17.913967999999997,89.52170000000001,16.303713,254,2170,2424,Wednesday
2011-10-20,winter,2011,10,4,workday,clear,14.364151,14.790650000000003,63.625,28.292425,471,3724,4195,Thursday
2011-10-21,winter,2011,10,5,workday,clear,12.092500000000001,11.957335999999998,57.4167,14.833532,676,3628,4304,Friday
2011-10-22,winter,2011,10,6,weekend,clear,11.857499999999998,12.082472,62.916700000000006,6.2086689,1499,2809,4308,Saturday
2011-10-23,winter,2011,10,0,weekend,clear,11.818349000000001,11.873978000000001,74.125,6.6673375,1619,2762,4381,Sunday
2011-10-24,winter,2011,10,1,workday,clear,13.776651000000001,14.166422,77.2083,7.959064,699,3488,4187,Monday
2011-10-25,winter,2011,10,2,workday,clear,14.168349,14.582749999999997,62.291700000000006,11.166086,695,3992,4687,Tuesday
2011-10-26,winter,2011,10,3,workday,mist_cloudy,14.755849000000001,15.207836,72.04169999999999,9.959014,404,3490,3894,Wednesday
2011-10-27,winter,2011,10,4,workday,mist_cloudy,14.09,14.165036,81.2917,13.250121,240,2419,2659,Thursday
2011-10-28,winter,2011,10,5,workday,mist_cloudy,7.549151,5.041591999999998,58.58330000000001,15.375093,456,3291,3747,Friday
2011-10-29,winter,2011,10,6,weekend,light_snow,3.945848999999999,-0.9577419999999996,88.25,23.541857,57,570,627,Saturday
2011-10-30,winter,2011,10,0,weekend,clear,7.000848999999999,5.207713999999999,62.375,11.833339,885,2446,3331,Sunday
2011-10-31,winter,2011,10,1,workday,clear,7.98,7.5001580000000025,70.3333,7.12545,362,3307,3669,Monday
2011-11-01,winter,2011,11,2,workday,clear,10.839151000000001,10.207808,68.375,9.083257,410,3658,4068,Tuesday
2011-11-02,winter,2011,11,3,workday,clear,9.7425,9.748778000000001,71.875,5.5001439,370,3816,4186,Wednesday
2011-11-03,winter,2011,11,4,workday,clear,11.191651,10.790785999999997,70.20830000000001,9.166739,318,3656,3974,Thursday
2011-11-04,winter,2011,11,5,workday,mist_cloudy,10.956651,10.623871999999999,62.25000000000001,18.209193,470,3576,4046,Friday
2011-11-05,winter,2011,11,6,weekend,clear,7.353349,5.374364,51.916700000000006,12.667154,1156,2770,3926,Saturday
2011-11-06,winter,2011,11,0,weekend,clear,8.371651,7.915628000000002,73.4583,6.1676314,952,2697,3649,Sunday
2011-11-07,winter,2011,11,1,workday,clear,10.565000000000001,10.457486,75.875,3.834075,373,3662,4035,Monday
2011-11-08,winter,2011,11,2,workday,clear,11.191651,11.208236,72.16669999999999,4.6255125,376,3829,4205,Tuesday
2011-11-09,winter,2011,11,3,workday,clear,10.8,10.999214000000002,75.83330000000001,4.1671186,305,3804,4109,Wednesday
2011-11-10,winter,2011,11,4,workday,mist_cloudy,9.86,8.665586000000001,81.3333,12.667489000000002,190,2743,2933,Thursday
2011-11-11,winter,2011,11,5,weekend,clear,7.235849,4.2499220000000015,44.625,21.083225,440,2928,3368,Friday
2011-11-12,winter,2011,11,6,weekend,clear,8.763349000000002,7.624171999999998,55.2917,14.208154,1275,2792,4067,Saturday
2011-11-13,winter,2011,11,0,weekend,clear,12.719151,12.4163,45.8333,18.875307,1004,2713,3717,Sunday
2011-11-14,winter,2011,11,1,workday,clear,16.91,18.624392,58.7083,20.541932,595,3891,4486,Monday
2011-11-15,winter,2011,11,2,workday,mist_cloudy,16.91,17.500214,68.875,13.375411,449,3746,4195,Tuesday
2011-11-16,winter,2011,11,3,workday,light_snow,13.463349000000001,13.831208,93.0,9.167543,145,1672,1817,Wednesday
2011-11-17,winter,2011,11,4,workday,mist_cloudy,8.058349,5.332585999999999,57.5833,20.459254,139,2914,3053,Thursday
2011-11-18,winter,2011,11,5,workday,clear,4.885849,1.9995860000000008,41.0,11.291711,245,3147,3392,Friday
2011-11-19,winter,2011,11,6,weekend,clear,7.470848999999999,5.415878000000003,50.208299999999994,15.041232,943,2720,3663,Saturday
2011-11-20,winter,2011,11,0,weekend,mist_cloudy,13.776651000000001,14.165828000000001,68.45830000000001,12.45865,787,2733,3520,Sunday
2011-11-21,winter,2011,11,1,workday,light_snow,13.032499999999999,13.374092000000001,91.0,9.249618,220,2545,2765,Monday
2011-11-22,winter,2011,11,2,workday,light_snow,11.583349000000002,11.831936000000002,96.25,7.959064,69,1538,1607,Tuesday
2011-11-23,winter,2011,11,3,workday,mist_cloudy,12.719151,12.415441999999999,75.79169999999999,22.500275,112,2454,2566,Wednesday
2011-11-24,winter,2011,11,4,weekend,clear,9.546651,8.583086000000002,54.9167,11.209368000000001,560,935,1495,Thursday
2011-11-25,winter,2011,11,5,workday,clear,9.625,9.124285999999998,64.375,6.6260186,1095,1697,2792,Friday
2011-11-26,winter,2011,11,6,weekend,clear,9.664151,9.415742000000002,68.1667,4.5841936,1249,1819,3068,Saturday
2011-11-27,winter,2011,11,0,weekend,clear,13.580849,14.082799999999999,69.8333,13.999918,810,2261,3071,Sunday
2011-11-28,winter,2011,11,1,workday,clear,15.663466,16.348052000000003,74.3043,9.522174,253,3614,3867,Monday
2011-11-29,winter,2011,11,2,workday,mist_cloudy,13.541650999999998,13.790750000000003,83.08330000000001,17.292164,96,2818,2914,Tuesday
2011-11-30,winter,2011,11,3,workday,clear,7.275,4.540586000000001,61.3333,18.167586,188,3425,3613,Wednesday
2011-12-01,winter,2011,12,4,workday,clear,6.6875,4.166564000000001,52.4583,14.750586,182,3545,3727,Thursday
2011-12-02,winter,2011,12,5,workday,clear,6.765848999999999,5.874578,62.583299999999994,6.750518,268,3672,3940,Friday
2011-12-03,winter,2011,12,6,weekend,clear,6.060849000000001,4.499863999999999,61.291700000000006,6.4174811,706,2908,3614,Saturday
2011-12-04,winter,2011,12,0,weekend,clear,7.549151,7.040600000000001,77.5833,5.6252061,634,2851,3485,Sunday
2011-12-05,winter,2011,12,1,workday,mist_cloudy,10.134151,9.99905,82.70830000000001,4.1679561000000005,233,3578,3811,Monday
2011-12-06,winter,2011,12,2,workday,light_snow,13.7375,14.122399999999999,94.9583,15.583061,126,2468,2594,Tuesday
2011-12-07,winter,2011,12,3,workday,light_snow,11.27,10.416235999999998,97.04169999999999,17.833725,50,655,705,Wednesday
2011-12-08,winter,2011,12,4,workday,clear,4.494150999999999,0.9579079999999998,57.99999999999999,16.083886,150,3172,3322,Thursday
2011-12-09,winter,2011,12,5,workday,clear,5.669151000000001,4.9577719999999985,69.58330000000001,5.5420189,261,3359,3620,Friday
2011-12-10,winter,2011,12,6,weekend,clear,4.925000000000001,1.5831920000000004,50.74999999999999,15.625807,502,2688,3190,Saturday
2011-12-11,winter,2011,12,0,weekend,clear,2.3791510000000002,0.708164,49.0,4.458293899999999,377,2366,2743,Sunday
2011-12-12,winter,2011,12,1,workday,clear,3.201651,1.8329360000000001,67.08330000000001,4.251150000000001,143,3167,3310,Monday
2011-12-13,winter,2011,12,2,workday,clear,5.277499999999998,3.875108000000001,59.0,9.41685,155,3368,3523,Tuesday
2011-12-14,winter,2011,12,3,workday,mist_cloudy,6.922499999999999,6.331892,66.375,4.0842061,178,3562,3740,Wednesday
2011-12-15,winter,2011,12,4,workday,mist_cloudy,11.857499999999998,11.207642,63.416700000000006,17.958814,181,3528,3709,Thursday
2011-12-16,winter,2011,12,5,workday,mist_cloudy,9.625,7.748450000000002,50.0417,17.458525,178,3399,3577,Friday
2011-12-17,winter,2011,12,6,weekend,mist_cloudy,4.1416509999999995,0.4584860000000006,56.0833,16.292189,275,2464,2739,Saturday
2011-12-18,winter,2011,12,0,weekend,clear,3.201651,0.20821399999999812,58.62500000000001,11.375193000000001,220,2211,2431,Sunday
2011-12-19,winter,2011,12,1,workday,clear,5.003349,2.5415779999999977,63.74999999999999,11.584031999999999,260,3143,3403,Monday
2011-12-20,winter,2011,12,2,workday,mist_cloudy,10.134151,10.165963999999999,59.5417,4.1252436,216,3534,3750,Tuesday
2011-12-21,springer,2011,12,3,workday,mist_cloudy,12.131651000000002,12.249122,85.83330000000001,14.8338,107,2553,2660,Wednesday
2011-12-22,springer,2011,12,4,workday,mist_cloudy,11.896651000000002,12.123986000000002,75.75,3.1674249999999997,227,2841,3068,Thursday
2011-12-23,springer,2011,12,5,workday,clear,9.546651,8.915858,68.625,18.374482,163,2046,2209,Friday
2011-12-24,springer,2011,12,6,weekend,clear,6.217499999999999,3.7499719999999996,54.25,12.750368,155,856,1011,Saturday
2011-12-25,springer,2011,12,0,weekend,clear,4.914801000000001,2.4774260000000012,68.13040000000001,10.391097,303,451,754,Sunday
2011-12-26,springer,2011,12,1,weekend,clear,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Monday
2011-12-27,springer,2011,12,2,workday,mist_cloudy,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Tuesday
2011-12-28,springer,2011,12,3,workday,clear,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Wednesday
2011-12-29,springer,2011,12,4,workday,clear,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Thursday
2011-12-30,springer,2011,12,5,workday,clear,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Friday
2011-12-31,springer,2011,12,6,weekend,clear,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Saturday
2012-01-01,springer,2012,1,0,weekend,clear,9.39,8.790986,69.25,12.875189,686,1608,2294,Sunday
2012-01-02,springer,2012,1,1,weekend,clear,4.833020999999999,0.6520639999999993,38.130399999999995,22.087555,244,1707,1951,Monday
2012-01-03,springer,2012,1,2,workday,clear,-0.9500000000000002,-7.665850000000001,44.125,24.499957000000002,89,2147,2236,Tuesday
2012-01-04,springer,2012,1,3,workday,mist_cloudy,-2.9475,-8.123758,41.4583,12.3749,95,2273,2368,Wednesday
2012-01-05,springer,2012,1,4,workday,clear,4.494150999999999,2.3751919999999984,52.416700000000006,8.709128999999999,140,3132,3272,Thursday
2012-01-06,springer,2012,1,5,workday,clear,7.705848999999999,6.457622000000001,54.2083,11.249836,307,3791,4098,Friday
2012-01-07,springer,2012,1,6,weekend,clear,10.486650999999998,9.791414,53.1667,11.708786,1070,3451,4521,Saturday
2012-01-08,springer,2012,1,0,weekend,clear,7.862500000000001,6.457028000000001,46.5,12.833314,599,2826,3425,Sunday
2012-01-09,springer,2012,1,1,workday,mist_cloudy,2.5358490000000007,0.33361400000000074,70.1667,6.6263000000000005,106,2270,2376,Monday
2012-01-10,springer,2012,1,2,workday,clear,6.508712000000001,5.042515999999999,64.65220000000001,12.565984,173,3425,3598,Tuesday
2012-01-11,springer,2012,1,3,workday,mist_cloudy,4.885849,2.6661859999999997,84.75,8.791807,92,2085,2177,Wednesday
2012-01-12,springer,2012,1,4,workday,mist_cloudy,9.9775,9.207908,80.2917,12.124789,269,3828,4097,Thursday
2012-01-13,springer,2012,1,5,workday,clear,4.885849,0.4578920000000011,50.74999999999999,25.333236,174,3040,3214,Friday
2012-01-14,springer,2012,1,6,weekend,clear,0.4599999999999991,-3.916257999999999,45.75,12.541260999999999,333,2160,2493,Saturday
2012-01-15,springer,2012,1,0,weekend,clear,-0.16665099999999988,-5.332750000000001,41.9167,16.834286,284,2027,2311,Sunday
2012-01-16,springer,2012,1,1,weekend,clear,0.9299999999999997,-3.4162420000000004,52.25,15.500986000000001,217,2081,2298,Monday
2012-01-17,springer,2012,1,2,workday,mist_cloudy,9.533021000000002,8.042348,71.6087,23.39171,127,2808,2935,Tuesday
2012-01-18,springer,2012,1,3,workday,clear,6.2566510000000015,2.1667640000000006,44.333299999999994,27.833743,109,3267,3376,Wednesday
2012-01-19,springer,2012,1,4,workday,clear,0.9299999999999997,-3.4574919999999985,49.75,14.750586,130,3162,3292,Thursday
2012-01-20,springer,2012,1,5,workday,mist_cloudy,2.2225,-1.4167720000000017,45.0,13.58425,115,3048,3163,Friday
2012-01-21,springer,2012,1,6,weekend,mist_cloudy,0.14665099999999853,-4.45825,83.125,14.917014,67,1234,1301,Saturday
2012-01-22,springer,2012,1,0,weekend,mist_cloudy,-0.3624999999999998,-5.291499999999999,79.625,13.375746000000001,196,1781,1977,Sunday
2012-01-23,springer,2012,1,1,workday,mist_cloudy,2.2616510000000005,0.041827999999998866,91.125,7.417436,145,2287,2432,Monday
2012-01-24,springer,2012,1,2,workday,clear,8.0975,7.041127999999997,83.58330000000001,8.292389,439,3900,4339,Tuesday
2012-01-25,springer,2012,1,3,workday,clear,5.825849,3.4581860000000013,64.375,10.791756999999999,467,3803,4270,Wednesday
2012-01-26,springer,2012,1,4,workday,mist_cloudy,8.058349,7.499299999999998,76.95830000000001,4.9175186,244,3831,4075,Thursday
2012-01-27,springer,2012,1,5,workday,mist_cloudy,11.974999999999998,11.415278,74.125,22.958689,269,3187,3456,Friday
2012-01-28,springer,2012,1,6,weekend,clear,6.844150999999998,5.541013999999997,54.333299999999994,14.125542999999999,775,3248,4023,Saturday
2012-01-29,springer,2012,1,0,weekend,clear,5.277499999999998,1.9995860000000008,31.125000000000004,16.08335,558,2685,3243,Sunday
2012-01-30,springer,2012,1,1,workday,clear,4.650848999999999,1.3332499999999996,40.0833,14.458064,126,3498,3624,Monday
2012-01-31,springer,2012,1,2,workday,clear,10.330000000000002,9.166922,41.6667,17.541739,324,4185,4509,Tuesday
2012-02-01,springer,2012,2,3,workday,clear,14.050849,14.791508,50.79169999999999,12.667489000000002,304,4275,4579,Wednesday
2012-02-02,springer,2012,2,4,workday,mist_cloudy,10.760849,10.332086,67.29169999999999,12.541528999999999,190,3571,3761,Thursday
2012-02-03,springer,2012,2,5,workday,clear,6.726650999999999,4.416836,52.6667,11.959232,310,3841,4151,Friday
2012-02-04,springer,2012,2,6,weekend,mist_cloudy,4.415849,1.9998499999999986,77.95830000000001,8.167032,384,2448,2832,Saturday
2012-02-05,springer,2012,2,0,weekend,mist_cloudy,4.494150999999999,1.4583860000000008,68.7917,11.791732000000001,318,2629,2947,Sunday
2012-02-06,springer,2012,2,1,workday,clear,5.282622999999999,3.564116000000002,62.2174,10.304599999999999,206,3578,3784,Monday
2012-02-07,springer,2012,2,2,workday,clear,8.645849000000002,7.832863999999997,49.625,9.874393000000001,199,4176,4375,Tuesday
2012-02-08,springer,2012,2,3,workday,mist_cloudy,4.063348999999999,1.583786,72.2917,8.959307,109,2693,2802,Wednesday
2012-02-09,springer,2012,2,4,workday,clear,4.455,1.291208000000001,56.2083,13.000478999999999,163,3667,3830,Thursday
2012-02-10,springer,2012,2,5,workday,mist_cloudy,5.1991510000000005,3.374828000000001,54.0,7.834243000000001,227,3604,3831,Friday
2012-02-11,springer,2012,2,6,weekend,light_snow,2.5358490000000007,-2.0827779999999994,73.125,19.416332,192,1977,2169,Saturday
2012-02-12,springer,2012,2,0,weekend,clear,-2.0075000000000003,-9.290572000000001,46.4583,27.417204,73,1456,1529,Sunday
2012-02-13,springer,2012,2,1,workday,clear,2.4574999999999996,-0.9577419999999996,41.125,11.207961,94,3328,3422,Monday
2012-02-14,springer,2012,2,2,workday,mist_cloudy,7.000848999999999,6.040436,50.875,9.458993,135,3787,3922,Tuesday
2012-02-15,springer,2012,2,3,workday,clear,8.371651,7.207514000000003,53.125,12.167200000000001,141,4028,4169,Wednesday
2012-02-16,springer,2012,2,4,workday,mist_cloudy,6.883348999999999,5.790692,75.29169999999999,6.125475000000001,74,2931,3005,Thursday
2012-02-17,springer,2012,2,5,workday,clear,8.136651,7.207514000000003,63.4583,13.791682,349,3805,4154,Friday
2012-02-18,springer,2012,2,6,weekend,clear,8.293349,7.45805,53.4583,12.792243,1435,2883,4318,Saturday
2012-02-19,springer,2012,2,0,weekend,mist_cloudy,5.160000000000002,1.5420080000000027,51.5833,16.958504,618,2071,2689,Sunday
2012-02-20,springer,2012,2,1,weekend,clear,5.160000000000002,2.043806,50.7826,15.348561,502,2627,3129,Monday
2012-02-21,springer,2012,2,2,workday,clear,5.5278220000000005,3.477458000000002,59.434799999999996,13.783039,163,3614,3777,Tuesday
2012-02-22,springer,2012,2,3,workday,clear,10.604150999999998,9.916021999999998,56.7917,15.709557,394,4379,4773,Wednesday
2012-02-23,springer,2012,2,4,workday,clear,13.345849000000001,13.333435999999999,55.45830000000001,12.791171,516,4546,5062,Thursday
2012-02-24,springer,2012,2,5,workday,mist_cloudy,11.1525,11.124085999999998,73.75,15.916989,246,3241,3487,Friday
2012-02-25,springer,2012,2,6,weekend,clear,5.669151000000001,0.8745499999999993,39.5833,28.250014,317,2415,2732,Saturday
2012-02-26,springer,2012,2,0,weekend,clear,5.120849,1.708327999999998,41.0,13.750342999999999,515,2874,3389,Sunday
2012-02-27,springer,2012,2,1,workday,clear,9.233349,7.6249639999999985,49.0833,17.958211000000002,253,4069,4322,Monday
2012-02-28,springer,2012,2,2,workday,clear,8.880849000000001,7.3326499999999974,39.5833,12.958939,229,4134,4363,Tuesday
2012-02-29,springer,2012,2,3,workday,mist_cloudy,8.184356000000001,6.999020000000002,80.4783,12.000839,65,1769,1834,Wednesday
2012-03-01,springer,2012,3,4,workday,clear,14.834151000000002,15.374485999999997,61.5417,15.208129,325,4665,4990,Thursday
2012-03-02,springer,2012,3,5,workday,mist_cloudy,8.606651,7.749572000000001,65.7083,9.708568,246,2948,3194,Friday
2012-03-03,springer,2012,3,6,weekend,mist_cloudy,11.465848999999999,11.290472000000001,62.125,10.792293,956,3110,4066,Saturday
2012-03-04,springer,2012,3,0,weekend,clear,7.314150999999999,3.9993859999999977,40.3333,22.416257,710,2713,3423,Sunday
2012-03-05,springer,2012,3,1,workday,clear,3.4366509999999995,-0.08271400000000106,50.625,15.333486,203,3130,3333,Monday
2012-03-06,springer,2012,3,2,workday,clear,4.1416509999999995,0.8327719999999985,45.6667,13.458625,221,3735,3956,Tuesday
2012-03-07,springer,2012,3,3,workday,clear,10.995849,9.416599999999999,51.3333,23.167193,432,4484,4916,Wednesday
2012-03-08,springer,2012,3,4,workday,clear,16.792499999999997,18.623863999999998,56.75,29.584721,486,4896,5382,Thursday
2012-03-09,springer,2012,3,5,workday,mist_cloudy,11.309151,10.207478000000002,40.708299999999994,27.7916,447,4122,4569,Friday
2012-03-10,springer,2012,3,6,weekend,clear,5.512499999999999,2.3326220000000006,35.0417,15.125250000000001,968,3150,4118,Saturday
2012-03-11,springer,2012,3,0,weekend,clear,9.001732999999998,7.738219999999998,47.6957,14.913329000000001,1658,3253,4911,Sunday
2012-03-12,springer,2012,3,1,workday,clear,13.933349,14.333072000000001,48.9167,13.916771,838,4460,5298,Monday
2012-03-13,springer,2012,3,2,workday,clear,18.554999999999996,19.833314,61.75000000000001,15.87565,762,5085,5847,Tuesday
2012-03-14,springer,2012,3,3,workday,clear,18.9075,20.208722,50.708299999999994,7.709154,997,5315,6312,Wednesday
